Date,Price,Open,High,Low,Volume
09/03/2021,1733.30,1679.30,1718.70,1676.70,248.95
10/03/2021,1737.30,1714.50,1725.30,1705.60,226.89
11/03/2021,1737.30,1725.00,1738.00,1716.80,215.34
12/03/2021,1733.20,1720.50,1728.00,1696.60,232.21
15/03/2021,1742.90,1726.50,1733.20,1719.20,163.05
16/03/2021,1744.50,1730.70,1740.50,1724.40,173.89
17/03/2021,1740.30,1730.00,1750.60,1722.00,220.55
18/03/2021,1746.20,1744.00,1754.20,1716.60,251.76
19/03/2021,1755.40,1733.70,1746.10,1727.10,213.28
22/03/2021,1752.20,1745.60,1747.00,1726.40,196.31
23/03/2021,1739.30,1738.50,1742.00,1722.70,226.20
24/03/2021,1747.00,1725.90,1737.70,1722.30,186.52
25/03/2021,1738.90,1733.20,1744.80,1720.30,226.21
26/03/2021,1746.00,1738.80,1738.80,1738.80,0.00
29/03/2021,1726.20,1731.50,1732.60,1703.30,135.46
30/03/2021,1697.70,1711.90,1712.80,1677.80,1.90
31/03/2021,1727.30,1684.10,1714.90,1676.80,1.16
01/04/2021,1739.80,1707.90,1730.40,1705.70,1.32
05/04/2021,1740.70,1726.60,1733.20,1720.90,0.43
06/04/2021,1754.60,1727.30,1745.00,1727.30,0.79
07/04/2021,1753.10,1749.10,1750.40,1745.70,0.01
08/04/2021,1770.20,1737.50,1758.30,1733.60,0.69
09/04/2021,1756.80,1755.30,1757.10,1731.00,0.64
12/04/2021,1744.90,1742.40,1743.20,1726.10,0.33
13/04/2021,1759.90,1732.00,1748.40,1722.50,0.60
14/04/2021,1748.90,1745.00,1749.00,1731.60,0.63
15/04/2021,1779.60,1735.30,1768.60,1733.70,0.58
16/04/2021,1792.80,1764.20,1783.50,1759.70,0.45
19/04/2021,1783.40,1777.20,1789.40,1766.20,0.70
20/04/2021,1791.20,1769.50,1779.20,1763.00,0.00
21/04/2021,1806.20,1777.40,1797.70,1776.00,0.00
22/04/2021,1794.90,1794.50,1797.20,1776.80,0.29
23/04/2021,1790.30,1784.00,1795.20,1771.50,0.37
26/04/2021,1792.80,1775.00,1782.50,1768.20,0.75
27/04/2021,1791.60,1780.30,1784.30,1773.90,0.27
28/04/2021,1786.70,1775.50,1780.00,1762.50,0.76
29/04/2021,1780.70,1793.40,1802.10,1776.60,0.00
30/04/2021,1780.20,1772.40,1773.30,1763.30,167.29
03/05/2021,1804.30,1768.10,1798.90,1765.60,204.54
04/05/2021,1789.30,1793.20,1799.50,1769.20,246.59
05/05/2021,1797.60,1778.40,1788.10,1769.30,178.81
06/05/2021,1828.60,1825.00,1825.00,1825.00,0.00
07/05/2021,1844.30,1815.40,1844.60,1813.40,367.70
10/05/2021,1850.70,1835.40,1846.30,1830.50,0.00
11/05/2021,1849.10,1836.20,1842.50,1817.80,311.10
12/05/2021,1835.80,1829.00,1829.00,1829.00,0.00
13/05/2021,1837.30,1816.20,1829.10,1808.40,249.93
14/05/2021,1851.60,1826.40,1847.10,1819.00,224.38
17/05/2021,1880.00,1845.90,1869.30,1841.10,267.71
18/05/2021,1880.50,1867.30,1875.90,1863.50,229.02
19/05/2021,1893.90,1888.00,1888.00,1888.00,0.00
20/05/2021,1894.20,1891.00,1891.00,1886.40,0.01
21/05/2021,1889.20,1878.10,1890.30,1870.30,0.00
24/05/2021,1897.50,1883.50,1887.90,1875.70,0.00
25/05/2021,1911.60,1881.20,1901.20,1873.20,0.01
26/05/2021,1915.00,1914.40,1914.40,1914.40,0.00
27/05/2021,1910.60,1908.30,1908.30,1908.30,0.00
28/05/2021,1916.80,1904.50,1904.50,1904.50,0.02
30/05/2021,1906.75,1907.60,1907.90,1906.10,0
31/05/2021,1911.15,1906.80,1913.40,1904.85,0
01/06/2021,1916.70,1905.90,1917.40,1893.20,2.09
02/06/2021,1921.30,1921.50,1921.50,1921.50,0.00
03/06/2021,1884.70,1895.00,1895.00,1895.00,0.01
04/06/2021,1903.20,1872.10,1897.30,1855.00,0.02
07/06/2021,1909.80,1893.30,1901.40,1882.50,0.64
08/06/2021,1905.50,1898.50,1898.50,1898.50,0.00
09/06/2021,1906.40,1893.00,1900.40,1888.00,0.69
10/06/2021,1907.30,1890.20,1901.00,1871.30,0.98
11/06/2021,1890.10,1906.10,1906.10,1887.00,0.03
14/06/2021,1876.40,1874.00,1874.00,1874.00,0.07
15/06/2021,1867.00,1866.80,1868.80,1852.10,0.36
16/06/2021,1871.90,1849.40,1849.40,1848.00,0.00
17/06/2021,1785.30,1818.10,1818.10,1785.10,0.00
18/06/2021,1780.00,1802.80,1802.80,1802.80,0.19
21/06/2021,1793.80,1763.80,1785.40,1763.80,0.00
22/06/2021,1788.30,1794.20,1794.20,1787.10,0.01
23/06/2021,1794.50,1795.20,1795.90,1795.20,0.01
24/06/2021,1787.90,1778.00,1787.20,1772.50,0.49
25/06/2021,1788.90,1792.30,1792.30,1792.30,0.00
28/06/2021,1791.50,1780.30,1783.50,1770.00,0.01
29/06/2021,1774.30,1778.80,1779.20,1750.10,239.91
30/06/2021,1782.50,1783.10,1783.10,1783.10,0.01
01/07/2021,1787.70,1785.20,1785.20,1785.20,0.01
02/07/2021,1794.20,1794.70,1798.00,1794.70,0.00
04/07/2021,1786.40,1788.00,1788.00,1785.80,0
05/07/2021,1791.30,1786.50,1794.65,1784.75,0
06/07/2021,1805.00,1800.20,1821.00,1800.20,0.01
07/07/2021,1813.00,1797.00,1810.20,1794.10,171.08
08/07/2021,1811.10,1825.40,1825.40,1825.40,0.00
09/07/2021,1821.80,1803.20,1813.00,1796.60,0.03
12/07/2021,1817.20,1820.40,1820.40,1820.20,0.00
13/07/2021,1821.60,1822.40,1822.40,1818.60,0.10
14/07/2021,1836.70,1808.30,1831.10,1804.90,0.00
15/07/2021,1840.50,1840.60,1840.60,1840.60,0.00
16/07/2021,1826.40,1824.70,1827.70,1824.70,0.00
19/07/2021,1820.20,1814.60,1814.60,1814.60,0.00
20/07/2021,1822.10,1821.60,1821.60,1821.40,0.00
21/07/2021,1814.30,1810.60,1814.40,1794.30,218.64
22/07/2021,1816.40,1817.40,1817.40,1817.40,0.00
23/07/2021,1812.70,1807.70,1810.70,1789.10,0.01
26/07/2021,1810.10,1810.90,1810.90,1809.30,0.01
27/07/2021,1810.50,1797.10,1805.40,1792.80,0.00
28/07/2021,1811.30,1814.40,1814.40,1808.90,0.05
29/07/2021,1842.40,1834.90,1843.00,1834.90,0.07
30/07/2021,1823.80,1840.70,1840.70,1830.90,0.21
02/08/2021,1829.10,1825.40,1825.40,1825.40,0.13
03/08/2021,1821.30,1813.10,1814.00,1806.50,0.13
04/08/2021,1821.60,1820.70,1833.40,1820.30,0.21
05/08/2021,1816.30,1811.40,1814.30,1796.70,0.07
06/08/2021,1770.80,1805.00,1805.00,1773.90,0.01
09/08/2021,1734.40,1710.20,1751.20,1710.20,0.32
10/08/2021,1739.30,1739.10,1739.10,1739.10,0.24
11/08/2021,1761.20,1727.40,1754.00,1723.10,0.95
12/08/2021,1759.70,1757.20,1757.20,1757.20,0.00
13/08/2021,1786.10,1777.50,1786.30,1777.50,0.02
16/08/2021,1797.80,1794.90,1794.90,1794.50,0.01
17/08/2021,1795.20,1795.30,1804.60,1794.30,0.24
18/08/2021,1791.90,1785.70,1793.00,1776.50,0.01
19/08/2021,1790.40,1792.50,1796.20,1792.50,0.07
20/08/2021,1791.00,1788.00,1794.90,1787.90,0.31
23/08/2021,1813.40,1813.80,1813.80,1813.80,0.02
24/08/2021,1815.20,1813.50,1815.60,1810.00,0.40
25/08/2021,1797.80,1802.10,1802.10,1782.50,0.02
26/08/2021,1802.20,1790.00,1790.00,1790.00,0.04
27/08/2021,1826.50,1819.30,1819.30,1819.30,0.00
30/08/2021,1819.20,1819.00,1823.60,1807.80,0.04
31/08/2021,1825.10,1810.00,1819.50,1801.30,5.15
01/09/2021,1822.70,1826.00,1826.00,1826.00,0.11
02/09/2021,1818.00,1814.20,1817.10,1804.60,0.00
03/09/2021,1840.10,1821.50,1824.10,1820.70,0.02
05/09/2021,1830.05,1832.20,1832.50,1829.65,0
06/09/2021,1825.65,1829.95,1830.65,1823.65,0
07/09/2021,1805.10,1820.90,1820.90,1805.20,0.33
08/09/2021,1800.20,1806.00,1808.60,1799.00,0.04
09/09/2021,1806.80,1807.40,1807.40,1799.50,0.01
10/09/2021,1798.90,1806.00,1808.50,1798.00,0.01
13/09/2021,1801.40,1796.80,1806.00,1796.80,0.03
14/09/2021,1813.90,1799.50,1808.80,1799.30,0.02
15/09/2021,1801.50,1803.50,1805.50,1799.00,0.10
16/09/2021,1763.30,1800.50,1803.50,1756.00,0.19
17/09/2021,1757.60,1760.60,1760.60,1760.60,0.16
20/09/2021,1770.30,1762.50,1769.90,1762.50,0.01
21/09/2021,1784.80,1780.20,1782.30,1779.00,1.06
22/09/2021,1785.70,1780.60,1793.60,1780.60,0.08
23/09/2021,1756.30,1770.30,1770.30,1752.00,0.08
24/09/2021,1758.30,1760.20,1760.20,1753.80,0.01
27/09/2021,1758.40,1759.20,1763.70,1755.80,0.01
28/09/2021,1744.00,1757.70,1757.70,1739.90,0.02
29/09/2021,1729.20,1740.70,1747.70,1729.80,0.03
30/09/2021,1762.30,1735.50,1768.50,1733.40,0.13
01/10/2021,1764.10,1762.40,1768.30,1762.40,0.18
04/10/2021,1773.20,1770.50,1776.40,1759.70,0.04
05/10/2021,1766.90,1760.00,1769.00,1758.50,0.34
06/10/2021,1767.60,1758.00,1770.00,1758.00,0.05
07/10/2021,1765.70,1760.80,1760.80,1758.30,0.04
08/10/2021,1764.10,1781.50,1787.50,1763.50,0.47
11/10/2021,1762.50,1763.10,1763.10,1758.00,0.16
12/10/2021,1766.00,1765.60,1776.00,1763.90,0.08
13/10/2021,1802.00,1783.70,1801.70,1783.70,0.29
14/10/2021,1804.80,1805.60,1806.80,1805.60,0.04
15/10/2021,1775.10,1789.30,1789.30,1775.30,0.03
18/10/2021,1772.70,1775.20,1775.60,1772.20,0.18
19/10/2021,1777.60,1782.00,1791.20,1775.10,0.05
20/10/2021,1791.60,1790.20,1791.00,1785.20,0.01
21/10/2021,1788.80,1785.50,1789.90,1785.50,0.03
22/10/2021,1803.40,1796.80,1820.00,1794.00,0.23
25/10/2021,1813.70,1808.70,1809.00,1808.70,0.69
26/10/2021,1800.40,1813.30,1813.30,1793.80,0.17
27/10/2021,1805.90,1799.80,1806.00,1795.50,0.41
28/10/2021,1809.60,1815.50,1819.30,1814.00,0.05
29/10/2021,1790.70,1801.80,1801.80,1780.00,0.51
01/11/2021,1802.50,1790.30,1802.00,1790.30,0.18
02/11/2021,1796.10,1803.00,1803.00,1795.20,0.10
03/11/2021,1770.30,1792.40,1792.40,1768.70,0.41
04/11/2021,1800.10,1782.00,1800.20,1781.00,0.46
05/11/2021,1823.60,1798.90,1826.00,1794.00,1.14
08/11/2021,1835.00,1824.50,1835.00,1823.20,1.22
09/11/2021,1837.70,1834.60,1840.50,1830.10,1.24
10/11/2021,1855.20,1834.70,1875.50,1834.50,0.98
11/11/2021,1870.80,1860.20,1873.90,1859.60,1.39
12/11/2021,1875.40,1870.70,1875.60,1855.10,0.58
15/11/2021,1873.90,1876.00,1876.30,1868.00,0.13
16/11/2021,1861.30,1877.10,1882.50,1859.00,0.22
17/11/2021,1877.40,1864.10,1877.50,1864.10,0.37
18/11/2021,1868.60,1873.60,1874.10,1864.90,0.64
19/11/2021,1859.20,1867.30,1869.90,1854.90,0.34
22/11/2021,1814.40,1850.90,1852.10,1811.60,0.40
23/11/2021,1791.70,1816.30,1816.30,1795.00,0.29
24/11/2021,1792.30,1799.90,1803.90,1791.30,0.04
25/11/2021,1792.40,1789.80,1795.30,1787.75,0
26/11/2021,1793.20,1800.80,1811.50,1791.40,0.40
29/11/2021,1790.60,1800.00,1803.00,1787.60,0.45
30/11/2021,1781.90,1794.20,1812.80,1778.00,0.31
01/12/2021,1790.00,1784.20,1800.50,1783.80,0.40
02/12/2021,1768.40,1781.80,1787.40,1768.00,0.54
03/12/2021,1789.50,1778.50,1793.20,1776.50,0.67
06/12/2021,1785.30,1792.60,1792.60,1783.90,0.58
07/12/2021,1790.70,1785.40,1793.60,1785.40,1.27
08/12/2021,1791.70,1795.20,1797.60,1788.00,1.45
09/12/2021,1783.10,1782.00,1787.90,1781.00,1.62
10/12/2021,1791.30,1782.40,1797.20,1777.60,1.57
13/12/2021,1795.30,1795.80,1799.00,1790.80,3.56
14/12/2021,1779.30,1789.90,1791.60,1774.30,0.53
15/12/2021,1771.50,1775.40,1785.20,1764.10,0.54
16/12/2021,1805.40,1795.00,1806.80,1790.20,0.17
17/12/2021,1811.90,1810.00,1820.60,1810.00,0.33
20/12/2021,1801.60,1809.50,1810.00,1796.00,0.25
21/12/2021,1795.90,1799.60,1808.40,1792.80,0.46
22/12/2021,1809.30,1794.50,1810.00,1794.50,0.65
23/12/2021,1818.60,1811.60,1818.70,1811.60,0.72
24/12/2021,1810.10,1810.10,1810.10,1810.10,0
27/12/2021,1815.80,1812.30,1821.50,1812.30,0.14
28/12/2021,1818.00,1819.70,1825.70,1813.80,0.15
29/12/2021,1813.00,1814.40,1814.40,1797.50,0.26
30/12/2021,1821.40,1812.60,1822.30,1804.50,0.56
31/12/2021,1835.90,1825.00,1837.90,1822.90,1.12
03/01/2022,1807.00,1834.90,1834.90,1806.00,0.66
04/01/2022,1821.40,1813.40,1822.50,1807.50,1.82
05/01/2022,1831.50,1822.20,1835.00,1816.70,6.83
06/01/2022,1795.40,1815.00,1815.00,1792.00,2.99
07/01/2022,1803.70,1796.90,1804.10,1789.20,4.05
10/01/2022,1805.10,1798.80,1806.90,1795.80,2.73
11/01/2022,1824.60,1811.00,1829.00,1809.10,4.84
12/01/2022,1833.70,1827.10,1834.00,1820.80,3.28
13/01/2022,1827.70,1831.60,1834.50,1819.10,3.20
14/01/2022,1822.90,1826.00,1834.80,1821.80,1.22
16/01/2022,1815.75,1816.40,1818.10,1815.15,0
17/01/2022,1819.05,1815.85,1822.90,1812.25,0
18/01/2022,1819.50,1825.00,1828.00,1812.30,4.88
19/01/2022,1850.10,1821.50,1850.40,1819.70,0.86
20/01/2022,1849.50,1846.60,1855.10,1844.20,1.48
21/01/2022,1838.80,1848.10,1849.50,1838.30,0.68
24/01/2022,1849.00,1846.00,1851.60,1837.60,0.60
25/01/2022,1859.80,1851.00,1859.90,1844.00,0.82
26/01/2022,1836.90,1855.20,1855.60,1822.20,3.43
27/01/2022,1800.40,1826.50,1826.50,1798.20,4.61
28/01/2022,1792.20,1804.00,1804.90,1787.80,3.27
31/01/2022,1802.20,1794.50,1806.00,1792.40,1.68
01/02/2022,1807.20,1803.50,1814.30,1802.10,2.35
02/02/2022,1816.10,1807.40,1817.20,1801.80,0.64
03/02/2022,1810.10,1809.80,1814.00,1794.90,0.91
04/02/2022,1814.00,1813.70,1821.50,1798.30,3.72
07/02/2022,1827.90,1816.00,1830.30,1815.20,2.48
08/02/2022,1834.50,1828.60,1836.40,1824.50,4.51
09/02/2022,1843.30,1832.90,1843.40,1832.60,1.89
10/02/2022,1844.80,1840.20,1849.70,1829.60,3.72
11/02/2022,1849.90,1834.50,1873.20,1830.00,3.28
14/02/2022,1877.10,1869.20,1884.00,1861.20,3.08
15/02/2022,1863.70,1880.60,1888.80,1853.70,2.06
16/02/2022,1878.90,1863.00,1880.90,1860.00,1.82
17/02/2022,1909.30,1878.50,1909.90,1878.50,1.41
18/02/2022,1907.10,1909.00,1912.00,1895.40,1.01
20/02/2022,1908.00,1900.80,1909.35,1900.80,0
21/02/2022,1912.05,1907.80,1918.30,1889.70,0
22/02/2022,1914.70,1911.20,1923.90,1899.00,2.34
23/02/2022,1917.70,1908.80,1920.00,1898.90,2.20
24/02/2022,1933.00,1921.20,1981.00,1885.60,3.91
25/02/2022,1894.20,1913.80,1931.40,1891.50,2.41
28/02/2022,1907.40,1910.10,1941.60,1899.20,1.36
01/03/2022,1950.40,1915.50,1955.60,1910.20,1.46
02/03/2022,1929.00,1944.60,1957.80,1923.90,3.25
03/03/2022,1942.90,1938.00,1951.20,1930.20,2.19
04/03/2022,1973.60,1944.90,1981.10,1938.60,1.63
07/03/2022,2002.60,1985.00,2013.40,1973.60,7.71
08/03/2022,2049.90,2008.30,2085.20,1998.60,3.54
09/03/2022,1994.90,2057.80,2072.10,1988.00,3.11
10/03/2022,2008.20,2002.50,2021.00,1982.30,2.66
11/03/2022,1993.10,2010.40,2010.40,1968.80,5.68
14/03/2022,1969.30,1992.00,1995.00,1960.80,0.92
15/03/2022,1938.50,1964.60,1964.60,1918.00,2.98
16/03/2022,1918.30,1928.80,1938.30,1905.00,3.84
17/03/2022,1952.10,1934.50,1959.20,1933.90,2.27
18/03/2022,1937.90,1950.70,1950.80,1926.80,3.62
21/03/2022,1939.00,1931.00,1951.20,1926.40,3.10
22/03/2022,1931.20,1945.20,1948.50,1920.00,3.87
23/03/2022,1947.10,1930.30,1958.00,1925.90,3.80
24/03/2022,1972.60,1953.20,1977.20,1948.40,2.98
25/03/2022,1964.90,1972.30,1974.00,1953.50,4.32
28/03/2022,1949.90,1967.80,1968.30,1926.00,2.93
29/03/2022,1923.00,1932.00,1937.50,1899.00,5.62
30/03/2022,1944.10,1930.00,1948.30,1925.40,3.76
31/03/2022,1959.50,1942.50,1960.40,1928.60,7.31
01/04/2022,1929.20,1947.90,1949.50,1927.10,2.17
04/04/2022,1939.70,1933.50,1946.10,1924.00,2.95
05/04/2022,1933.50,1941.50,1954.40,1927.20,4.70
06/04/2022,1929.30,1933.40,1942.20,1922.30,3.99
07/04/2022,1944.20,1932.90,1948.00,1930.00,6.75
08/04/2022,1952.20,1941.40,1958.30,1937.70,6.83
11/04/2022,1955.00,1957.10,1981.20,1949.90,5.74
12/04/2022,1983.00,1965.00,1989.10,1960.40,9.08
13/04/2022,1991.50,1976.60,1992.20,1974.00,9.41
14/04/2022,1981.60,1988.70,1990.60,1969.60,3.13
18/04/2022,1993.30,1983.10,2009.50,1981.80,1.60
19/04/2022,1965.80,1987.80,1991.60,1952.80,5.38
20/04/2022,1962.30,1959.00,1967.30,1947.80,5.75
21/04/2022,1955.00,1964.20,1966.20,1944.80,11.80
22/04/2022,1941.40,1960.00,1964.50,1935.00,12.26
25/04/2022,1903.00,1937.40,1942.60,1898.80,17.15
26/04/2022,1911.10,1907.30,1918.70,1904.20,8.90
27/04/2022,1895.60,1914.00,1914.80,1888.80,5.84
28/04/2022,1898.30,1893.00,1904.30,1877.80,6.72
29/04/2022,1918.60,1902.50,1928.20,1900.60,7.74
02/05/2022,1870.60,1903.10,1907.40,1860.80,9.78
03/05/2022,1877.80,1870.40,1885.00,1856.70,24.90
04/05/2022,1876.20,1876.10,1898.80,1868.80,29.35
05/05/2022,1883.00,1891.30,1917.60,1879.60,28.69
06/05/2022,1890.20,1884.50,1900.80,1872.40,52.58
09/05/2022,1865.90,1890.90,1891.80,1858.60,71.72
10/05/2022,1848.40,1860.30,1871.60,1841.90,90.25
11/05/2022,1861.00,1844.90,1864.50,1838.00,60.05
12/05/2022,1831.60,1858.80,1865.80,1827.20,71.42
13/05/2022,1814.80,1828.10,1834.20,1804.00,21.40
16/05/2022,1820.40,1816.00,1832.40,1792.00,27.77
17/05/2022,1825.40,1831.70,1840.90,1817.80,27.00
18/05/2022,1822.40,1820.20,1829.30,1811.70,40.54
19/05/2022,1847.80,1821.30,1854.50,1814.90,38.86
20/05/2022,1848.40,1847.40,1854.00,1837.30,42.70
23/05/2022,1853.90,1850.90,1870.40,1849.70,62.66
24/05/2022,1871.40,1858.60,1875.00,1853.90,76.58
25/05/2022,1852.50,1871.20,1872.70,1845.00,99.60
26/05/2022,1853.90,1857.90,1859.00,1842.50,92.09
27/05/2022,1857.30,1855.10,1866.90,1851.90,123.76
29/05/2022,1847.65,1850.55,1851.76,1845.90,0
30/05/2022,1855.40,1847.79,1862.10,1846.54,0
31/05/2022,1848.40,1856.50,1867.90,1837.60,201.80
01/06/2022,1848.70,1840.00,1853.00,1830.20,158.04
02/06/2022,1871.40,1849.90,1874.40,1846.50,127.47
03/06/2022,1850.20,1872.60,1878.60,1849.70,115.34
06/06/2022,1843.70,1853.70,1861.20,1843.00,103.18
07/06/2022,1852.10,1843.50,1858.20,1838.50,119.21
08/06/2022,1856.50,1855.00,1862.40,1846.60,114.14
09/06/2022,1852.80,1855.10,1857.80,1841.90,131.29
10/06/2022,1875.50,1850.40,1879.60,1826.50,267.20
13/06/2022,1831.80,1879.00,1882.50,1819.00,252.54
14/06/2022,1813.50,1820.90,1833.30,1806.10,165.15
15/06/2022,1819.60,1809.70,1845.40,1808.40,203.42
16/06/2022,1849.90,1835.80,1860.20,1816.30,180.89
17/06/2022,1840.60,1859.30,1861.50,1836.10,141.72
19/06/2022,1840.60,1836.81,1842.33,1836.78,0
20/06/2022,1840.55,1840.70,1848.25,1837.00,0
21/06/2022,1838.80,1840.60,1848.40,1830.70,176.30
22/06/2022,1838.40,1834.90,1850.30,1824.50,149.55
23/06/2022,1829.80,1839.70,1848.90,1823.50,167.07
24/06/2022,1830.30,1824.20,1833.70,1817.70,139.72
27/06/2022,1824.80,1839.60,1842.80,1821.80,143.82
28/06/2022,1821.20,1823.60,1830.90,1819.10,111.40
29/06/2022,1817.50,1821.40,1834.90,1810.70,155.54
30/06/2022,1807.30,1819.20,1826.80,1802.50,208.90
01/07/2022,1801.50,1808.10,1813.60,1783.40,249.49
03/07/2022,1809.10,1812.50,1814.20,1809.05,0
04/07/2022,1810.05,1809.20,1815.10,1804.85,0
05/07/2022,1763.90,1814.40,1815.20,1763.00,310.37
06/07/2022,1736.50,1764.20,1771.50,1730.70,258.82
07/07/2022,1739.70,1737.20,1748.20,1734.70,151.26
08/07/2022,1742.30,1738.70,1751.70,1726.00,0
11/07/2022,1731.70,1741.50,1743.00,1729.00,0
12/07/2022,1724.80,1731.30,1742.20,1721.60,0
13/07/2022,1735.50,1723.60,1744.30,1704.50,0
14/07/2022,1705.80,1733.60,1734.80,1695.00,0
15/07/2022,1703.60,1708.20,1714.20,1696.60,0
18/07/2022,1710.20,1706.40,1722.00,1704.40,0
19/07/2022,1710.70,1707.20,1716.50,1702.60,0
20/07/2022,1700.20,1709.50,1712.70,1690.10,0
21/07/2022,1713.40,1693.70,1719.50,1678.40,0
22/07/2022,1727.40,1717.20,1738.30,1711.70,0
